Wall time,Step,Value
1634684917.0082693,10001,-236.67953491210938
1634684954.1170607,20001,-191.2150115966797
1634684995.3296964,30001,-169.4633026123047
1634685043.8238075,40001,-154.86831665039062
1634685088.0156069,50001,-140.20843505859375
1634685135.0497956,60001,-119.59729766845703
1634685179.0472667,70001,-96.44930267333984
1634685224.1695824,80001,-92.52845764160156
1634685267.406907,90001,-78.71240997314453
1634685307.6800685,100001,-64.40104675292969
1634685352.4784472,110001,-57.591087341308594
1634685397.5963035,120001,-41.41008377075195
1634685441.8365386,130001,-25.311288833618164
1634685484.8001423,140001,-4.101988792419434
1634685525.2200446,150001,19.42815589904785
1634685566.4030623,160001,33.115150451660156
1634685611.0456028,170001,47.56597900390625
1634685649.9191532,180001,61.661460876464844
1634685694.4910545,190001,56.518898010253906
1634685735.8322783,200001,45.657779693603516
1634685779.4946325,210001,52.54416275024414
1634685823.1629372,220001,48.34465026855469
1634685864.2552845,230001,47.679420471191406
1634685904.747505,240001,51.05402374267578
1634685948.315935,250001,45.71883010864258
1634685989.7617807,260001,59.497283935546875
1634686035.0471454,270001,53.688804626464844
1634686076.8532429,280001,81.11990356445312
1634686117.5916922,290001,103.29280853271484
1634686156.9223611,300001,105.62774658203125
1634686197.8663485,310001,117.30548858642578
1634686237.769435,320001,104.52848052978516
1634686279.0765262,330001,106.09796142578125
1634686316.4756908,340001,92.89186096191406
1634686353.122166,350001,90.01260375976562
1634686389.5646527,360001,114.62968444824219
1634686429.826248,370001,113.01654052734375
1634686467.1926455,380001,105.69109344482422
1634686505.1163337,390001,114.97345733642578
1634686541.529759,400001,88.05339813232422
1634686577.7718632,410001,87.31110382080078
1634686615.3921967,420001,77.85781860351562
1634686651.5365248,430001,111.2479248046875
1634686686.8829315,440001,118.96414184570312
1634686721.440988,450001,102.3166275024414
1634686756.4727457,460001,103.25230407714844
1634686791.6233554,470001,87.29535675048828
1634686826.8455472,480001,146.17559814453125
1634686861.0469081,490001,123.33334350585938
