Wall time,Step,Value
1634684963.526374,20001,-189.22396850585938
1634685007.991803,30001,-166.91868591308594
1634685055.159176,40001,-152.6654052734375
1634685099.1913633,50001,-141.69039916992188
1634685139.9341521,60001,-133.7488250732422
1634685184.7444718,70001,-123.99495697021484
1634685230.1574495,80001,-119.29774475097656
1634685273.4086604,90001,-119.29774475097656
1634685318.6275864,100001,-114.23750305175781
1634685364.7560804,110001,-99.1665267944336
1634685410.080001,120001,-78.20549774169922
1634685453.5751426,130001,-74.86849975585938
1634685502.993825,140001,-64.65901184082031
1634685547.7792497,150001,-48.509151458740234
1634685591.0540266,160001,-18.18406867980957
1634685633.9149668,170001,-7.926609516143799
1634685675.1360235,180001,7.438168048858643
1634685716.676522,190001,36.42671203613281
1634685759.3490005,200001,71.27979278564453
1634685798.0096025,210001,107.19877624511719
1634685840.0689588,220001,107.19877624511719
1634685881.2663279,230001,107.19877624511719
1634685922.1297328,240001,107.19877624511719
1634685966.6837788,250001,107.19877624511719
1634686005.7212298,260001,107.19877624511719
1634686046.2537103,270001,107.19877624511719
1634686083.8107753,280001,107.19877624511719
1634686120.8984847,290001,107.19877624511719
1634686157.909905,300001,107.97686004638672
1634686194.5907402,310001,121.8388671875
1634686231.2502034,320001,121.8388671875
1634686268.971003,330001,121.8388671875
1634686304.4831457,340001,121.8388671875
1634686339.923918,350001,121.8388671875
1634686376.2313862,360001,121.8388671875
1634686414.7256415,370001,121.8388671875
1634686457.5132794,380001,121.8388671875
1634686504.353808,390001,121.8388671875
1634686552.0232608,400001,121.8388671875
1634686590.8052719,410001,121.8388671875
1634686629.4360118,420001,121.8388671875
1634686669.654937,430001,121.8388671875
1634686706.2773504,440001,121.8388671875
1634686744.4911644,450001,121.8388671875
1634686779.7949295,460001,121.8388671875
1634686815.4258265,470001,121.8388671875
1634686851.4732444,480001,121.8388671875
1634686886.65695,490001,121.8388671875
