Wall time,Step,Value
1634684991.1414,20001,-194.0398712158203
1634685035.6419156,30001,-177.46835327148438
1634685080.1243155,40001,-168.5716094970703
1634685123.6722164,50001,-153.91043090820312
1634685168.5135255,60001,-137.8326416015625
1634685214.4426312,70001,-122.3851547241211
1634685259.2948287,80001,-89.13400268554688
1634685304.0636942,90001,-67.57833862304688
1634685349.4812324,100001,-62.470951080322266
1634685392.0996246,110001,-38.46637725830078
1634685434.6530194,120001,-16.90062713623047
1634685477.0327291,130001,11.035124778747559
1634685520.9210432,140001,28.03014373779297
1634685562.1966026,150001,46.103057861328125
1634685604.237996,160001,55.7496337890625
1634685647.8811944,170001,70.86600494384766
1634685690.5134802,180001,77.03221130371094
1634685733.3669362,190001,90.55839538574219
1634685772.8155313,200001,106.9852523803711
1634685812.645825,210001,122.32710266113281
1634685852.5003493,220001,127.31288146972656
1634685894.2097147,230001,128.7015380859375
1634685933.444772,240001,131.0574951171875
1634685971.3005445,250001,131.0574951171875
1634686009.6798718,260001,131.0574951171875
1634686047.4769378,270001,131.0574951171875
1634686084.4637234,280001,131.0574951171875
1634686123.204537,290001,136.99990844726562
1634686159.3502984,300001,136.99990844726562
1634686195.5522282,310001,136.99990844726562
1634686232.082984,320001,136.99990844726562
1634686268.4305744,330001,136.99990844726562
1634686304.0286186,340001,136.99990844726562
1634686338.991537,350001,136.99990844726562
1634686376.0086813,360001,136.99990844726562
1634686412.1655796,370001,142.20091247558594
1634686448.1288512,380001,155.8290252685547
1634686485.2865236,390001,155.8290252685547
1634686525.3978946,400001,166.3036346435547
1634686562.0107448,410001,174.82920837402344
1634686599.3863683,420001,174.82920837402344
1634686635.4780173,430001,174.82920837402344
1634686671.9735744,440001,174.82920837402344
1634686707.7649953,450001,174.82920837402344
1634686743.364141,460001,174.82920837402344
1634686779.7804868,470001,174.82920837402344
1634686815.925637,480001,174.82920837402344
1634686851.5950906,490001,174.82920837402344
