Wall time,Step,Value
1634684954.1171694,20001,-191.2150115966797
1634684995.3299685,30001,-169.4633026123047
1634685043.8239176,40001,-154.86831665039062
1634685088.0157976,50001,-140.20843505859375
1634685135.0500638,60001,-119.59729766845703
1634685179.0475307,70001,-96.44930267333984
1634685224.1696947,80001,-92.52845764160156
1634685267.40719,90001,-78.71240997314453
1634685307.6803238,100001,-64.40104675292969
1634685352.478561,110001,-57.591087341308594
1634685397.5964084,120001,-41.41008377075195
1634685441.836686,130001,-25.311288833618164
1634685484.8002496,140001,-4.101988792419434
1634685525.2202213,150001,19.42815589904785
1634685566.403188,160001,33.115150451660156
1634685611.0457144,170001,47.56597900390625
1634685649.9192681,180001,61.661460876464844
1634685694.4911628,190001,61.661460876464844
1634685735.8323996,200001,61.661460876464844
1634685779.4948845,210001,61.661460876464844
1634685823.1632273,220001,61.661460876464844
1634685864.2553892,230001,61.661460876464844
1634685904.7477632,240001,61.661460876464844
1634685948.3162417,250001,61.661460876464844
1634685989.7618895,260001,61.661460876464844
1634686035.0472763,270001,61.661460876464844
1634686076.8534005,280001,81.11990356445312
1634686117.5918024,290001,103.29280853271484
1634686156.9224675,300001,105.62774658203125
1634686197.8666165,310001,117.30548858642578
1634686237.7695405,320001,117.30548858642578
1634686279.0767837,330001,117.30548858642578
1634686316.475799,340001,117.30548858642578
1634686353.1224327,350001,117.30548858642578
1634686389.564759,360001,117.30548858642578
1634686429.8265126,370001,117.30548858642578
1634686467.192924,380001,117.30548858642578
1634686505.1166034,390001,117.30548858642578
1634686541.529882,400001,117.30548858642578
1634686577.7719839,410001,117.30548858642578
1634686615.392464,420001,117.30548858642578
1634686651.5367832,430001,117.30548858642578
1634686686.883037,440001,118.96414184570312
1634686721.4411433,450001,118.96414184570312
1634686756.473012,460001,118.96414184570312
1634686791.6234732,470001,118.96414184570312
1634686826.8458006,480001,146.17559814453125
1634686861.0470166,490001,146.17559814453125
