Wall time,Step,Value
1634693276.2257533,1260001,1564.9000244140625
1634693344.0742762,1270001,1564.9000244140625
1634693412.4292753,1280001,1617.800048828125
1634693480.557102,1290001,1617.800048828125
1634693548.6840534,1300001,1617.800048828125
1634693616.781614,1310001,1617.800048828125
1634693685.1020985,1320001,1617.800048828125
1634693753.4326367,1330001,1617.800048828125
1634693821.7391539,1340001,1626.0
1634693889.9470053,1350001,1626.0
1634693958.1294792,1360001,1626.0
1634694026.4203963,1370001,1626.0
1634694094.5552788,1380001,1626.0
1634694162.5802612,1390001,1626.0
1634694230.4699311,1400001,1626.0
1634694298.5021312,1410001,1626.0
1634694366.3723092,1420001,1626.0
1634694434.1586633,1430001,1648.5999755859375
1634694501.9454734,1440001,1648.5999755859375
1634694569.4008846,1450001,1648.5999755859375
1634694637.001203,1460001,1648.5999755859375
1634694704.6545577,1470001,1648.5999755859375
1634694772.1926455,1480001,1648.5999755859375
1634694839.5910132,1490001,1648.5999755859375
1634694907.4472551,1500001,1648.5999755859375
1634694975.1442273,1510001,1648.5999755859375
1634695042.6963832,1520001,1648.5999755859375
1634695110.472676,1530001,1648.5999755859375
1634695178.1913412,1540001,1648.5999755859375
1634695245.477047,1550001,1648.5999755859375
1634695312.9267666,1560001,1648.5999755859375
1634695380.4394453,1570001,1648.5999755859375
1634695447.5494893,1580001,1648.5999755859375
1634695514.9638174,1590001,1648.5999755859375
1634695582.4510288,1600001,1648.5999755859375
1634695650.187715,1610001,1648.5999755859375
1634695717.5896413,1620001,1648.5999755859375
1634695784.9244494,1630001,1648.5999755859375
1634695851.943434,1640001,1690.5
1634695918.891818,1650001,1690.5
1634695985.953286,1660001,1715.5
1634696052.6017249,1670001,1715.5
1634696119.4328525,1680001,1715.5
1634696186.692786,1690001,1715.5
1634696254.9236903,1700001,1715.5
1634696323.271415,1710001,1715.5
1634696391.8793488,1720001,1715.5
1634696460.3882825,1730001,1715.5
1634696528.7294052,1740001,1715.5
1634696597.0224118,1750001,1715.5
1634696665.5844896,1760001,1715.5
1634696733.7220461,1770001,1715.5
1634696802.1796618,1780001,1715.5
1634696870.5712223,1790001,1715.5
1634696939.0749364,1800001,1715.5
1634697007.3047705,1810001,1715.5
1634697075.778197,1820001,1715.5
1634697143.982804,1830001,1715.5
1634697212.5379446,1840001,1715.5
1634697280.4791589,1850001,1715.5
1634697348.7234824,1860001,1715.5
1634697416.8423667,1870001,1739.0999755859375
1634697485.1203086,1880001,1770.0
1634697621.4353406,1900001,1770.0
1634697689.6555233,1910001,1773.5
1634697758.9395866,1920001,1816.5
1634697827.1048596,1930001,1816.5
1634697894.9180126,1940001,1816.5
1634697962.9913478,1950001,1816.5
1634698030.9580715,1960001,1816.5
1634698098.627268,1970001,1816.5
1634698166.5838583,1980001,1816.5
1634698234.9799697,1990001,1816.5
1634698304.9350095,2000001,1816.5
1634698374.8654873,2010001,1816.5
1634698443.1363318,2020001,1816.5
1634698511.1723442,2030001,1816.5
1634698579.1304245,2040001,1816.5
1634698647.2018292,2050001,1816.5
1634698714.9799838,2060001,1816.5
1634698782.9897087,2070001,1816.5
1634698851.2654374,2080001,1816.5
1634698919.5056713,2090001,1816.5
1634698987.5740366,2100001,1816.5
1634699055.8151278,2110001,1816.5
1634699123.8899124,2120001,1816.5
1634699191.7145026,2130001,1828.0999755859375
1634699259.298024,2140001,1929.0999755859375
1634699327.3374257,2150001,1929.0999755859375
1634699395.3736877,2160001,1929.0999755859375
1634699463.1715,2170001,1929.0999755859375
1634699532.2666652,2180001,1929.0999755859375
1634699602.2826283,2190001,1929.0999755859375
1634699670.8932595,2200001,1929.0999755859375
1634699739.489192,2210001,1929.0999755859375
1634699806.296343,2220001,1929.0999755859375
1634699872.8468606,2230001,1929.0999755859375
1634699939.4341307,2240001,1929.0999755859375
1634700005.646712,2250001,1929.0999755859375
1634700071.8208172,2260001,1929.0999755859375
1634700138.007631,2270001,1929.0999755859375
1634700204.3880045,2280001,1929.0999755859375
1634700270.8964922,2290001,1929.0999755859375
1634700337.543001,2300001,1929.0999755859375
1634700404.1502986,2310001,1929.0999755859375
1634700470.794662,2320001,1929.0999755859375
1634700537.6143236,2330001,1929.0999755859375
1634700603.7910411,2340001,1929.0999755859375
1634700670.0858226,2350001,1929.0999755859375
1634700736.479117,2360001,1929.0999755859375
1634700802.804859,2370001,1929.0999755859375
1634700869.0629368,2380001,1929.0999755859375
1634700935.5969603,2390001,1929.0999755859375
1634701002.0837097,2400001,1929.0999755859375
1634701068.6073718,2410001,1929.0999755859375
1634701201.0848424,2430001,1929.0999755859375
1634701267.0383117,2440001,1929.0999755859375
1634701332.9238105,2450001,1929.0999755859375
1634701398.7563324,2460001,1929.0999755859375
1634701464.9701817,2470001,1929.0999755859375
1634701531.0579634,2480001,1929.0999755859375
1634701597.403361,2490001,1929.0999755859375
1634701663.866814,2500001,1929.0999755859375
1634701729.8966763,2510001,1929.0999755859375
1634701795.9866796,2520001,1929.0999755859375
1634701862.0371,2530001,1929.0999755859375
1634701928.3334062,2540001,1929.0999755859375
1634701994.6189628,2550001,1929.0999755859375
1634702060.870752,2560001,1929.0999755859375
1634702127.1450577,2570001,1929.0999755859375
1634702193.3428266,2580001,1929.0999755859375
1634702259.5014367,2590001,1929.0999755859375
1634702325.6670458,2600001,1929.0999755859375
1634702391.8392084,2610001,1929.0999755859375
1634702458.1110098,2620001,1929.0999755859375
1634702524.4575834,2630001,1929.0999755859375
1634702590.6366522,2640001,1929.0999755859375
1634702656.9453332,2650001,1929.0999755859375
1634702723.2946308,2660001,1929.0999755859375
1634702789.6241753,2670001,1929.0999755859375
1634702856.02071,2680001,1929.0999755859375
1634702922.3865323,2690001,1929.0999755859375
1634702988.5459795,2700001,1929.0999755859375
1634703055.0529041,2710001,1929.0999755859375
1634703121.6603358,2720001,1929.0999755859375
1634703188.3274114,2730001,1929.0999755859375
1634703255.0875268,2740001,1929.0999755859375
1634703321.5336926,2750001,1929.0999755859375
1634703387.6876788,2760001,1929.0999755859375
1634703454.1339104,2770001,1929.0999755859375
1634703520.5841496,2780001,1929.0999755859375
1634703587.3582065,2790001,1929.0999755859375
1634703654.029782,2800001,1929.0999755859375
1634703720.678784,2810001,1929.0999755859375
1634703787.2833984,2820001,1929.0999755859375
1634703854.0467815,2830001,1929.0999755859375
1634703920.5462692,2840001,1929.0999755859375
1634703987.2010186,2850001,1929.0999755859375
1634704053.9102006,2860001,1929.0999755859375
1634704120.1872957,2870001,1929.0999755859375
1634704186.714283,2880001,1929.0999755859375
1634704253.3046434,2890001,1929.0999755859375
1634704319.6054108,2900001,1929.0999755859375
1634704385.9159112,2910001,1929.0999755859375
1634704452.226992,2920001,1929.0999755859375
1634704518.4196937,2930001,1929.0999755859375
1634704584.645666,2940001,1929.0999755859375
1634704650.9886024,2950001,1929.0999755859375
1634704717.2553365,2960001,1942.300048828125
1634704783.7806692,2970001,1989.199951171875
1634704850.3623927,2980001,1989.199951171875
1634704916.9316807,2990001,1989.199951171875
1634704983.339338,3000001,1989.199951171875
1634705049.8902078,3010001,1989.199951171875
1634705116.4208734,3020001,1989.199951171875
1634705183.005622,3030001,1989.199951171875
1634705249.525366,3040001,1989.199951171875
1634705316.1350708,3050001,1989.199951171875
1634705382.91447,3060001,1989.199951171875
1634705449.6425588,3070001,1989.199951171875
1634705516.2074056,3080001,1989.199951171875
1634705582.7989101,3090001,1989.199951171875
1634705649.5764782,3100001,1989.199951171875
1634705716.1368003,3110001,1989.199951171875
1634705782.6507134,3120001,1989.199951171875
1634705849.402805,3130001,1989.199951171875
1634705915.7070277,3140001,1989.199951171875
1634705982.0402737,3150001,1989.199951171875
1634706048.5222514,3160001,1989.199951171875
1634706115.0503585,3170001,1989.199951171875
1634706181.6485827,3180001,1989.199951171875
1634706248.119276,3190001,1989.199951171875
1634706314.7794065,3200001,1989.199951171875
1634706381.133719,3210001,1989.199951171875
1634706447.7494478,3220001,1989.199951171875
1634706513.9407423,3230001,1989.199951171875
1634706580.1372714,3240001,1989.199951171875
1634706646.4140065,3250001,1989.199951171875
1634706712.741618,3260001,1989.199951171875
1634706779.324352,3270001,1989.199951171875
1634706845.7545972,3280001,1989.199951171875
1634706912.3020198,3290001,1989.199951171875
1634706978.5778224,3300001,1989.199951171875
1634707045.1358376,3310001,1989.199951171875
1634707111.7099736,3320001,1989.199951171875
1634707178.2217247,3330001,1989.199951171875
1634707244.7477667,3340001,1989.199951171875
1634707311.2269528,3350001,1989.199951171875
1634707377.5975304,3360001,1989.199951171875
1634707443.740603,3370001,1989.199951171875
1634707510.3055124,3380001,1989.199951171875
1634707576.9132745,3390001,1989.199951171875
1634707643.5741825,3400001,1989.199951171875
1634707710.077314,3410001,1989.199951171875
1634707776.8008344,3420001,1989.199951171875
1634707843.0019221,3430001,1989.199951171875
1634707909.1681597,3440001,1989.199951171875
1634707975.5318472,3450001,1989.199951171875
1634708042.1478379,3460001,1989.199951171875
1634708108.2808378,3470001,1989.199951171875
1634708174.5933669,3480001,1989.199951171875
1634708241.1141114,3490001,1989.199951171875
1634708307.662474,3500001,1989.199951171875
1634708374.4188175,3510001,1989.199951171875
1634708440.9423754,3520001,1989.199951171875
1634708509.567683,3530001,1989.199951171875
1634708578.2001395,3540001,1989.199951171875
1634708646.6044817,3550001,1989.199951171875
1634708713.6797223,3560001,1989.199951171875
1634708780.5064092,3570001,1989.199951171875
1634708846.5765126,3580001,1989.199951171875
1634708913.080227,3590001,1989.199951171875
1634708979.535653,3600001,1989.199951171875
1634709047.291558,3610001,1989.199951171875
1634709115.754101,3620001,1989.199951171875
1634709184.4237018,3630001,1989.199951171875
1634709252.8746831,3640001,1989.199951171875
1634709321.3647912,3650001,1989.199951171875
1634709390.0323148,3660001,1989.199951171875
1634709457.010395,3670001,1989.199951171875
1634709523.6528745,3680001,1989.199951171875
1634709590.3412921,3690001,1989.199951171875
1634709657.061461,3700001,1989.199951171875
1634709723.474102,3710001,1989.199951171875
1634709790.0979419,3720001,1989.199951171875
1634709856.6239133,3730001,1989.199951171875
1634709923.0138793,3740001,1989.199951171875
1634709989.4777257,3750001,1989.199951171875
1634710056.1576881,3760001,1989.199951171875
1634710123.0060463,3770001,1989.199951171875
1634710189.660427,3780001,1989.199951171875
1634710255.9406734,3790001,1989.199951171875
1634710322.6641939,3800001,1989.199951171875
1634710389.3894675,3810001,1989.199951171875
1634710456.3936558,3820001,1989.199951171875
1634710523.3360956,3830001,1989.199951171875
1634710590.2127671,3840001,1989.199951171875
1634710656.897031,3850001,1989.199951171875
1634710723.2979093,3860001,1989.199951171875
1634710790.4182026,3870001,1989.199951171875
1634710857.3027906,3880001,1989.199951171875
1634710924.0372603,3890001,1989.199951171875
1634710990.4826431,3900001,1989.199951171875
1634711057.2350914,3910001,1989.199951171875
1634711124.1311386,3920001,1989.199951171875
1634711190.958238,3930001,1989.199951171875
1634711259.1980286,3940001,1989.199951171875
1634711327.41299,3950001,1989.199951171875
1634711395.702957,3960001,1989.199951171875
1634711463.974876,3970001,1989.199951171875
1634711532.3573143,3980001,1989.199951171875
1634711600.6800344,3990001,1989.199951171875
1634711669.1896112,4000001,1989.199951171875
1634711737.6287537,4010001,1989.199951171875
1634711806.4663177,4020001,1989.199951171875
1634711874.4751399,4030001,1989.199951171875
1634711943.0541952,4040001,1989.199951171875
1634712011.3419447,4050001,1989.199951171875
1634712079.335395,4060001,1989.199951171875
1634712147.5372565,4070001,1989.199951171875
1634712215.470899,4080001,1989.199951171875
1634712283.7776818,4090001,1989.199951171875
1634712351.9164474,4100001,1989.199951171875
1634712420.0123956,4110001,1989.199951171875
1634712488.1872177,4120001,1989.199951171875
1634712556.9114947,4130001,1989.199951171875
1634712625.1482737,4140001,1989.199951171875
1634712693.4079304,4150001,1989.199951171875
1634712761.2766025,4160001,1989.199951171875
1634712829.4532588,4170001,1989.199951171875
1634712897.7391331,4180001,1989.199951171875
1634712965.6660714,4190001,1989.199951171875
1634713033.8420672,4200001,1989.199951171875
1634713102.0898445,4210001,1989.199951171875
1634713170.2361584,4220001,1989.199951171875
1634713238.5900252,4230001,1989.199951171875
1634713306.8513184,4240001,1989.199951171875
1634713375.7756708,4250001,1989.199951171875
1634713443.745727,4260001,1989.199951171875
1634713511.805589,4270001,1989.199951171875
1634713579.6571476,4280001,1989.199951171875
1634713647.6777067,4290001,1989.199951171875
1634713714.7221446,4300001,1989.199951171875
1634713781.618391,4310001,1989.199951171875
1634713848.2936199,4320001,1989.199951171875
1634713914.9384725,4330001,1989.199951171875
1634713981.7544136,4340001,1989.199951171875
1634714048.4219933,4350001,1989.199951171875
1634714115.356333,4360001,1989.199951171875
1634714182.0635269,4370001,1989.199951171875
1634714248.8521473,4380001,1989.199951171875
1634714316.3348422,4390001,1989.199951171875
1634714383.1526635,4400001,1989.199951171875
1634714450.08608,4410001,1989.199951171875
1634714516.8735037,4420001,1989.199951171875
1634714583.6329513,4430001,1989.199951171875
1634714650.4011497,4440001,1989.199951171875
1634714717.393346,4450001,1989.199951171875
1634714784.528635,4460001,1989.199951171875
1634714851.3390703,4470001,1989.199951171875
1634714918.4055243,4480001,1989.199951171875
1634714985.0658615,4490001,1989.199951171875
1634715051.6373084,4500001,1989.199951171875
1634715118.4927104,4510001,1989.199951171875
1634715185.3185,4520001,1989.199951171875
1634715253.655728,4530001,1989.199951171875
1634715322.382747,4540001,1989.199951171875
1634715391.1301765,4550001,1989.199951171875
1634715459.9809015,4560001,1989.199951171875
1634715528.8421428,4570001,1989.199951171875
1634715597.5783813,4580001,1989.199951171875
1634715666.2114475,4590001,1989.199951171875
1634715735.0746534,4600001,1989.199951171875
1634715803.0204654,4610001,1989.199951171875
1634715869.6816077,4620001,1989.199951171875
1634715936.3622155,4630001,1989.199951171875
1634716003.2717767,4640001,1989.199951171875
1634716070.0142686,4650001,1989.199951171875
1634716138.6373246,4660001,1989.199951171875
1634716205.3360145,4670001,1989.199951171875
1634716271.8471014,4680001,1989.199951171875
1634716338.4855928,4690001,1989.199951171875
1634716404.97599,4700001,1989.199951171875
1634716471.7279038,4710001,1989.199951171875
1634716538.8771827,4720001,1989.199951171875
1634716605.79162,4730001,1989.199951171875
1634716672.6311111,4740001,1989.199951171875
1634716739.4764793,4750001,1989.199951171875
1634716806.1620064,4760001,1989.199951171875
1634716873.1931121,4770001,1989.199951171875
1634716940.1720932,4780001,1989.199951171875
1634717006.9762807,4790001,1989.199951171875
1634717074.057825,4800001,1989.199951171875
1634717140.92331,4810001,1989.199951171875
1634717208.2063527,4820001,1989.199951171875
1634717275.163185,4830001,1989.199951171875
1634717342.36758,4840001,1989.199951171875
1634717409.5174437,4850001,1989.199951171875
1634717477.2428482,4860001,1989.199951171875
1634717545.8474798,4870001,1989.199951171875
1634717614.4191055,4880001,1989.199951171875
1634717681.963265,4890001,1989.199951171875
1634717749.5964353,4900001,1989.199951171875
1634717816.32332,4910001,1989.199951171875
1634717883.1019084,4920001,1989.199951171875
1634717950.605127,4930001,1989.199951171875
1634718018.8264897,4940001,1989.199951171875
1634718087.250342,4950001,1989.199951171875
1634718155.821356,4960001,1989.199951171875
1634718222.7463384,4970001,1989.199951171875
1634718290.538387,4980001,1989.199951171875
1634718359.3911774,4990001,1989.199951171875
1634718428.133643,5000001,1989.199951171875
1634718496.9802084,5010001,1989.199951171875
1634718565.5811536,5020001,1989.199951171875
1634718633.327361,5030001,1989.199951171875
1634718700.207895,5040001,1989.199951171875
1634718767.0143793,5050001,1989.199951171875
1634718833.8612182,5060001,1989.199951171875
1634718902.166581,5070001,1989.199951171875
1634718968.9814181,5080001,1989.199951171875
1634719035.7348554,5090001,1989.199951171875
1634719102.7519183,5100001,1989.199951171875
1634719171.0376022,5110001,1989.199951171875
1634719239.6045127,5120001,1989.199951171875
1634719308.99213,5130001,1989.199951171875
1634719378.5584235,5140001,1989.199951171875
1634719447.6508155,5150001,1989.199951171875
1634719516.9689858,5160001,1989.199951171875
1634719586.1514795,5170001,1989.199951171875
1634719655.148576,5180001,1989.199951171875
1634719724.0898306,5190001,1989.199951171875
1634719793.5080519,5200001,1989.199951171875
1634719862.2803593,5210001,1989.199951171875
1634719931.389921,5220001,1989.199951171875
1634720000.7387118,5230001,1989.199951171875
1634720069.962943,5240001,1989.199951171875
1634720139.3520513,5250001,1989.199951171875
1634720208.1426482,5260001,1989.199951171875
1634720277.2287624,5270001,1989.199951171875
1634720346.2897248,5280001,1989.199951171875
1634720415.6226203,5290001,1989.199951171875
1634720484.2517247,5300001,1989.199951171875
1634720553.6350756,5310001,1989.199951171875
1634720622.63584,5320001,1989.199951171875
1634720691.0007896,5330001,1989.199951171875
1634720760.0188477,5340001,1989.199951171875
1634720829.0702343,5350001,1989.199951171875
1634720898.0042486,5360001,1989.199951171875
1634720967.5333505,5370001,1989.199951171875
1634721036.6536775,5380001,1989.199951171875
1634721105.6634023,5390001,1989.199951171875
1634721174.6120508,5400001,1989.199951171875
1634721243.1960378,5410001,1989.199951171875
1634721312.0533063,5420001,1989.199951171875
1634721380.8864186,5430001,1989.199951171875
1634721449.6088576,5440001,1989.199951171875
1634721518.599698,5450001,1989.199951171875
1634721587.5227387,5460001,1989.199951171875
1634721656.4257336,5470001,1989.199951171875
1634721725.151014,5480001,1989.199951171875
1634721793.8013747,5490001,1989.199951171875
1634721862.413881,5500001,1989.199951171875
1634721931.59538,5510001,1989.199951171875
1634722000.7853758,5520001,1989.199951171875
1634722070.0617154,5530001,1989.199951171875
1634722138.9504147,5540001,1989.199951171875
1634722207.610527,5550001,1989.199951171875
1634722276.312538,5560001,1989.199951171875
1634722345.2369025,5570001,1989.199951171875
1634722414.1014352,5580001,1989.199951171875
1634722482.579349,5590001,1989.199951171875
1634722551.314772,5600001,1989.199951171875
1634722619.512006,5610001,1989.199951171875
1634722686.2625937,5620001,1989.199951171875
1634722752.9701238,5630001,1989.199951171875
1634722819.8003056,5640001,1989.199951171875
1634722886.71175,5650001,1989.199951171875
1634722953.5512087,5660001,1989.199951171875
1634723020.29342,5670001,1989.199951171875
1634723087.0865293,5680001,1989.199951171875
1634723153.8772404,5690001,1989.199951171875
1634723220.781213,5700001,1989.199951171875
1634723287.4236245,5710001,1989.199951171875
1634723354.2452798,5720001,1989.199951171875
1634723420.9137037,5730001,1989.199951171875
1634723487.7956624,5740001,1989.199951171875
1634723554.4736378,5750001,1989.199951171875
1634723621.288225,5760001,1989.199951171875
1634723688.2563467,5770001,1989.199951171875
1634723756.8786821,5780001,1989.199951171875
1634723825.6776297,5790001,1989.199951171875
1634723894.558198,5800001,1989.199951171875
1634723963.2008774,5810001,1989.199951171875
1634724030.1117616,5820001,1989.199951171875
1634724096.7942924,5830001,1989.199951171875
1634724163.2936854,5840001,1989.199951171875
1634724229.8868303,5850001,1989.199951171875
1634724296.3472512,5860001,1989.199951171875
1634724362.8957958,5870001,1989.199951171875
1634724429.3878143,5880001,1989.199951171875
1634724496.1855574,5890001,1989.199951171875
1634724562.779128,5900001,1989.199951171875
1634724629.3829482,5910001,1989.199951171875
1634724695.862294,5920001,1989.199951171875
1634724762.5086458,5930001,1989.199951171875
1634724829.0765693,5940001,1989.199951171875
1634724895.4809618,5950001,1989.199951171875
1634724962.11272,5960001,1989.199951171875
1634725029.0241704,5970001,1989.199951171875
1634725095.777921,5980001,1989.199951171875
1634725162.799014,5990001,1989.199951171875
1634725229.9806745,6000001,1989.199951171875
1634725297.1983502,6010001,1989.199951171875
1634725363.8154657,6020001,1989.199951171875
1634725430.2835467,6030001,1989.199951171875
1634725496.870545,6040001,1989.199951171875
1634725563.3704731,6050001,1989.199951171875
1634725630.1248784,6060001,1989.199951171875
1634725696.6139398,6070001,1989.199951171875
1634725763.1046371,6080001,1989.199951171875
1634725830.3650565,6090001,1989.199951171875
1634725896.961717,6100001,1989.199951171875
1634725963.421255,6110001,1989.199951171875
1634726030.371444,6120001,1989.199951171875
1634726097.1306922,6130001,1989.199951171875
1634726163.9155405,6140001,1989.199951171875
1634726230.9989483,6150001,1989.199951171875
1634726298.1073685,6160001,1989.199951171875
1634726365.0805342,6170001,1989.199951171875
1634726431.8892117,6180001,1989.199951171875
1634726498.6528645,6190001,1989.199951171875
1634726565.2772958,6200001,1989.199951171875
1634726632.1802645,6210001,1989.199951171875
1634726698.8495977,6220001,1989.199951171875
1634726765.4285607,6230001,1989.199951171875
1634726832.2233722,6240001,1989.199951171875
1634726898.7007425,6250001,1989.199951171875
1634726965.4276886,6260001,1989.199951171875
1634727032.308073,6270001,1989.199951171875
1634727099.2992692,6280001,1989.199951171875
1634727166.1153991,6290001,1989.199951171875
1634727232.9074671,6300001,1989.199951171875
1634727299.6593013,6310001,1989.199951171875
1634727366.4459925,6320001,1989.199951171875
1634727432.478736,6330001,1989.199951171875
1634727500.747988,6340001,1989.199951171875
1634727569.5023646,6350001,1989.199951171875
1634727638.300817,6360001,1989.199951171875
1634727706.7759101,6370001,1989.199951171875
1634727775.5894165,6380001,1989.199951171875
1634727844.2028441,6390001,1989.199951171875
1634727912.7689667,6400001,1989.199951171875
1634727980.7855437,6410001,1989.199951171875
1634728047.5291,6420001,1989.199951171875
1634728114.526422,6430001,1989.199951171875
1634728181.2654166,6440001,1989.199951171875
1634728247.7870412,6450001,1989.199951171875
1634728314.56413,6460001,1989.199951171875
1634728381.0500348,6470001,1989.199951171875
1634728447.9938438,6480001,1989.199951171875
1634728514.5192919,6490001,1989.199951171875
1634728581.5113256,6500001,1989.199951171875
1634728648.3640375,6510001,1989.199951171875
1634728715.1004565,6520001,1989.199951171875
1634728781.7787051,6530001,1989.199951171875
1634728848.1933045,6540001,1989.199951171875
1634728914.594821,6550001,1989.199951171875
1634728981.4017427,6560001,1989.199951171875
1634729047.9373097,6570001,1989.199951171875
1634729114.6318195,6580001,1989.199951171875
1634729181.309024,6590001,1989.199951171875
1634729248.1417165,6600001,1989.199951171875
1634729314.8792202,6610001,1989.199951171875
1634729381.8184738,6620001,1989.199951171875
1634729448.6270607,6630001,1989.199951171875
1634729515.7538757,6640001,1989.199951171875
1634729582.6238263,6650001,1989.199951171875
1634729649.4101865,6660001,1989.199951171875
1634729715.8371792,6670001,1989.199951171875
1634729782.321587,6680001,1989.199951171875
1634729848.854604,6690001,1989.199951171875
1634729915.7189066,6700001,1989.199951171875
1634729983.5309093,6710001,1989.199951171875
1634730052.148163,6720001,1989.199951171875
1634730119.9789495,6730001,1989.199951171875
1634730186.7830157,6740001,1989.199951171875
1634730253.7952385,6750001,1989.199951171875
1634730320.669597,6760001,1989.199951171875
1634730387.4785402,6770001,1989.199951171875
1634730453.759543,6780001,1989.199951171875
1634730520.3079557,6790001,1989.199951171875
1634730587.1992817,6800001,1989.199951171875
1634730653.9315336,6810001,1989.199951171875
1634730720.481163,6820001,1989.199951171875
1634730787.461772,6830001,1989.199951171875
1634730854.0554125,6840001,1989.199951171875
1634730920.9327636,6850001,1989.199951171875
1634730987.4953227,6860001,1989.199951171875
1634731054.3059912,6870001,1989.199951171875
1634731121.1101968,6880001,1989.199951171875
