Wall time,Step,Value
1634772137.1556945,10001,-219.85989379882812
1634772170.5703003,20001,-183.2640838623047
1634772210.743124,30001,-160.88995361328125
1634772252.5029747,40001,-146.2638397216797
1634772293.6609678,50001,-137.0593719482422
1634772335.4095283,60001,-125.58678436279297
1634772373.2309399,70001,-111.6779556274414
1634772411.037104,80001,-84.85325622558594
1634772449.9299383,90001,-79.02281951904297
1634772486.780184,100001,-68.587890625
1634772524.904867,110001,-53.56242752075195
1634772561.3856626,120001,-41.02812194824219
1634772597.6496568,130001,-22.808170318603516
1634772633.1528327,140001,-12.022042274475098
1634772670.5598075,150001,0.3324244022369385
1634772707.7322772,160001,8.291537284851074
1634772741.5060446,170001,21.799198150634766
1634772777.9310114,180001,33.26365661621094
1634772815.5722072,190001,25.02332305908203
1634772855.0350084,200001,27.797386169433594
1634772894.1413312,210001,36.01475524902344
1634772931.1355748,220001,46.32294845581055
1634772965.4059434,230001,49.047706604003906
1634772998.898081,240001,72.58596801757812
1634773032.5994425,250001,75.98627471923828
1634773065.9110317,260001,62.66515350341797
1634773100.5389595,270001,55.658103942871094
1634773134.8203533,280001,49.55598831176758
1634773168.334976,290001,43.66427230834961
1634773199.2311854,300001,6.250359535217285
1634773231.064495,310001,-35.60722732543945
1634773263.5190372,320001,-70.71669006347656
1634773293.25572,330001,-55.01612854003906
1634773322.0331693,340001,-36.838584899902344
1634773351.4108417,350001,-76.20062255859375
1634773380.242362,360001,-77.37772369384766
1634773408.5368311,370001,-126.15824127197266
1634773438.4168968,380001,-82.36263275146484
1634773467.1547248,390001,-31.912593841552734
1634773496.5736504,400001,-65.79646301269531
1634773527.0790334,410001,-89.10111236572266
1634773558.2813704,420001,-87.75395965576172
1634773588.8055491,430001,-128.50827026367188
1634773622.436782,440001,-154.70799255371094
1634773663.8113568,450001,-160.4029998779297
1634773709.3178716,460001,-158.50636291503906
1634773757.1583104,470001,-146.58567810058594
1634773801.0364704,480001,-130.44198608398438
1634773843.676385,490001,-127.23430633544922
