Wall time,Step,Value
1634772124.751728,10001,-242.9108428955078
1634772161.618575,20001,-198.8282928466797
1634772199.8999918,30001,-164.3435516357422
1634772240.6322699,40001,-150.30703735351562
1634772277.7144964,50001,-134.67063903808594
1634772314.1514275,60001,-106.44924926757812
1634772349.8554742,70001,-72.04986572265625
1634772386.091999,80001,-51.445011138916016
1634772421.6172879,90001,-34.42028045654297
1634772458.2495391,100001,-22.605010986328125
1634772492.9771838,110001,-3.685866355895996
1634772531.6982026,120001,0.8006264567375183
1634772566.5504181,130001,8.965181350708008
1634772601.1171288,140001,22.346757888793945
1634772637.115751,150001,26.193361282348633
1634772670.8917403,160001,48.91986083984375
1634772705.347182,170001,62.55709457397461
1634772739.6595778,180001,57.197608947753906
1634772774.5325403,190001,67.07923126220703
1634772807.4037309,200001,77.52653503417969
1634772840.9869719,210001,101.20101165771484
1634772875.4970307,220001,103.98066711425781
1634772907.777627,230001,94.72007751464844
1634772943.024737,240001,81.7074966430664
1634772975.0688524,250001,83.79322052001953
1634773009.0889952,260001,80.90802001953125
1634773044.2531037,270001,88.2049560546875
1634773075.1846073,280001,100.87862396240234
1634773106.171094,290001,135.24383544921875
1634773135.854471,300001,136.3682861328125
1634773166.5362523,310001,125.61605072021484
1634773195.9589722,320001,108.34320068359375
1634773229.9142094,330001,93.40522766113281
1634773261.9441447,340001,81.47808074951172
1634773295.6999953,350001,77.0499038696289
1634773333.4707615,360001,81.95368194580078
1634773367.3779635,370001,86.63204193115234
1634773408.0804982,380001,79.78158569335938
1634773452.4078097,390001,59.821014404296875
1634773495.4113941,400001,43.72834777832031
1634773535.704927,410001,33.98902893066406
1634773576.8754027,420001,19.649599075317383
1634773616.0010083,430001,9.184354782104492
1634773653.1612957,440001,35.165977478027344
1634773684.953137,450001,31.086013793945312
1634773724.362674,460001,29.841461181640625
1634773761.0546603,470001,19.871976852416992
1634773803.9025555,480001,3.9849672317504883
1634773847.102976,490001,1.2193363904953003
